data/ca/1370216/2281359/588011787.html,Spring Lake Resort Motel and Restaurant,"""Stayed here for one night as a stopover on the way home. What a great place. Our room was great and the bed was super comfy. The food and the service in the restaurant was also top notch. We would not hesitate to come back here again.",5,positive,"June 17, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/507473871.html,Spring Lake Resort Motel and Restaurant,"""It is not a luxury resort, but it was clean and was as advertised.  It is close to Algonquin Park and it does have a small lake and trails onsite.  Food at the restaurant was good.   The place was good value and the staff were friendly.",4,positive,"July 31, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/488475143.html,Spring Lake Resort Motel and Restaurant,"""The place is along the road and just a few minutes away from Huntsville downtown and 5 min from Algonquin park. The area in itself has lots of waterfalls. \n\nTheir restaurant has good food prepared by its chef and they specialize in polish meal which  is something new to us and it's recipe is a family heirloom. \n\nWe tried their rainbow trout and polish dessert and I can say it's really soooo good.\n\nNancy, the lady in the restaurant was so helpful in our Qs....\n\nAbout it's accommodation, The room was clean and the basic needs u look for in a room like microwave , coffee maker, clothes rack n hangers , ac n heater and bathroom amenities are there. The only thing that is outdated was the mini fridge. I don't understand if it's cooling since I can't feel it.\n\nEverything except the mini fridge is perfect...",4,positive,"May 28, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/523556134.html,Spring Lake Resort Motel and Restaurant,"""This was an overnight stop while touring the Muskoka region.  Lovely, clean rooms with a beautiful view of the lake.  Restaurant attached which is very convenient. Great breakfast.  Also a short walk to the Cookhouse Saloon where karaoke takes place on the weekend.",4,positive,"September 11, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/419182816.html,Spring Lake Resort Motel and Restaurant,"""My boyfriend and I stayed here for a couple of days and it was the perfect escape away from the city. It's a short drive to Algonquin park and the motel offers day passes for $10. The room was nice. Well equipped with a mini fridge, microwave and coffee maker. Hair dryer on-site after you take a dip in the small lake out back. You get unlimited use of the kayaks, canoes, life jackets and paddles (given their available!) There's two fire pits that I saw. We made use of the pit on the beach and it was very nice. The other was a little more secluded on the hiking trail. We could see the stars and hear the wolves howl in the distance at night. Wear hiking boots on the trails because I did stumble into some poison ivy. There is a restaurant on-site but there are also two charcoal bbqs on the property so we bought the charcoal and made use of those. I liked everything about this place. The pillows were comfy. The beds themselves were a little lumpy but nothing too bad. There's wifi and TV if you require some technology. There's a USB channel where the owners play movies which is kind of neat! I'd recommend this place to anyone who wants to be in the great outdoors without the hassles of camping gear. It's a nice little community and I miss the place already. I think it would also be worthwhile checking out in the winter. I'm sure it's gorgeous with snow.",5,positive,"September 16, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/399655323.html,Spring Lake Resort Motel and Restaurant,"""Just had one night stay but it was very enjoyable.   Very nice grounds and small lake with lots of flowers.   Room was comfortable and clean.   Canoes and kayaks are available free of charge for guests staying at the motel.   The restaurant was nice, food was very good and Melissa, the host was very informative about things to do in the area.  Would definitely book a stay again but for at least 2 or 3 days.",4,positive,"July 31, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/382182336.html,Spring Lake Resort Motel and Restaurant,"""The staff is very friendly and the location is beautiful! They even had kayaks and canoes for guests to use on their lake. This was the perfect location for driving into Algonquin Provincial Park. We did have to buy mosquito spray as they were plentiful at the time that we visited the area \uD83D\uDE33",5,positive,"June 13, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/895643368.html,Spring Lake Resort Motel and Restaurant,"""Loved staying at this lodging. The whole place is so well maintained and clean !! Room was spotless! Breakfast was excellent !! Access to the lake for canoeing etc ! BBQ\u2019s for use. Lots of investing in refreshing things \u2026.. so felt like new in some places. Definitely worth stopping here for a night.",5,positive,"June 17, 2023",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/749710836.html,Spring Lake Resort Motel and Restaurant,"""Pleasant family run operation between Huntsville and Algonquin Park. Return visits for location, room comfort, cleanliness and restaurant services. Food is above average for a rural location. Basic breakfast staples and options. Schnitzel option for dinner along with family dining menu options. Good quality with friendly service for the casual travelling diners.",4,positive,"March 7, 2020",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/376134239.html,Spring Lake Resort Motel and Restaurant,"""Room was great as was the breakfast and canoeing at Spring Lake.  Irene was very gracious, gave us some good suggestions of what to do at Algoniquin and on the way to Algonquin.  Would not hesitate to stay here again.",5,positive,"May 24, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/310540821.html,Spring Lake Resort Motel and Restaurant,"""My wife and I stopped for a night on our bike trip around the Haliburton Highlands.  Great location with nicely landscaped property and private sandy beach.  The room was nicely updated and decorated.  The food in the restaurant was excellent.  Jack was kind and helpful with lending me tools to tighten my highway pegs and replace a blown fuse.  The price was very reasonable and we look forward to returning soon.",5,positive,"September 15, 2015",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/911457899.html,Spring Lake Resort Motel and Restaurant,"""This is an absolutely beautiful location which displays an impeccable PRIDE OF OWNERSHIP by the Pobojewski Family which has been unseen by myself in a moderately-priced accommodation during my many years of North American travels.\nFrom the location on the highway it appears non-descript and somewhat passable but once you register and head to your room you are impressed by the beautiful presentation of the facility and the quiet setting. There are lovely \""pods\"" of Muskoka Chairs on little patios overlooking the little lake.\nThe grounds are landscaped with lush gardens nicely maintained. The beach area is somewhat small but properly maintained with modern seating, canoes and kayaks all for the use of the guests. The little lake is fresh and inviting for the guests as well.\nMy room (Upper 4) was located off a small open walkway and facing the lake. There were two chairs outside each room as well as an ashtray as ALL the rooms are THANKFULLY NON-SMOKING. There is a ground level floor...a main level and the \""Uppers\"" were only one flight of stairs.\nThey are remarkably soundproofed considering their proximity to the highway but this is accomplished by the new, high quality windows in the rooms.The decoration is beautifully painted and set up with modern wall-mounted digit thermostats and not the usual noisy wall HVAC systems. The bedding is comfortable with an assortment of sleeping pillows.(They could probably do without the three decoration throw pillows...IMHO).\nThe bathroom is modern and bright with new two-level toilets with slow-close lids and a modern timer control for the fan.Plenty of towels and toiletries are provided.\nThe crowning touch of this resort is the restaurant !!! Sadly, like many places in this region there is a lack of help and the restaurant is limited to only breakfasts from Wednesday to Sunday. (Also...the nearby COOKHOUSE is CLOSED and the local BOILER ROOM has great food but HORRIBLY slow service!!!)\nBut crowning touch for the resort is its restaurant. The decor is \""old-time cottage comfortable\"" and the food and coffee was locally sourced, excellently prepared and delicious.",5,positive,"August 19, 2023",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/532062274.html,Spring Lake Resort Motel and Restaurant,"""On a recent trip to Algonquin park we were fortunate to find this place close to the park entrance. The rooms were very comfortable and clean. The staff were very friendly. We enjoyed the restaurant and our dinners were very good. We enjoyed the cabbage rolls and the schnitzel. Being there in October we didn't take advantage of their boats or swimming area. The place is located is with a small lake or pond.\n\nMinor issues were the lack of channels available but who's there to watch TV. Also the Wi-Fi was weak at times but  again not there to be on the grid. I am looking forward to going again and again.",4,positive,"October 11, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/813931783.html,Spring Lake Resort Motel and Restaurant,"""This has become our place to stay for our annual Algonquin Fall Colours Tour\n\nPrice is reasonable, location excellent just a few minutes either to Huntsville or Algonquin Pk\n\nProperty is excellent,  awesome lakeside setting with lots of nature trails\n\nSee photos for a idea of the setting\n\nProperty is well appointed with lounge chairs, bbqs and water gear\n\nStaff were helpful and personable, though with Covid we kept our interactions to a minimum\n\nRoom was clean\n\nWe stayed two nights, if you need housekeeping service let them know in advance\n\nWIFI was spotty at best but truth is we were there to get off the grid so no biggie there\n\nThis really is a great place to spend your Algonquin trip at \n\nSee you next year",4,positive,"October 10, 2021",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/532090436.html,Spring Lake Resort Motel and Restaurant,"""Lunch was great here, fast service, reasonable priced...and lots of tasty dessert to choose from.\nGlazed & Confused...is a comfortable amazing hide away romantic spot.\nTasty muffins, cakes, donuts,waffles, and service excellent.",5,positive,"October 11, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/921384997.html,Spring Lake Resort Motel and Restaurant,"""Recently spent a couple nights here. This was my second time at this resort. I really like it, very clean rooms, comfortable bed with microwave\u002Fcoffee maker and mini fridge in each room. The owners are very friendly and willing to offer any advice on what to do while in the area. Beautiful views of the lake from every room, a small beach with a couple fire pits. Also, kayaks and canoes available to take out on the lake for free during your stay. They also have over 50km\u2019s of trails to hike on their property. This resort is also close to several attractions like Ragged Falls and Algonquin Provincial Parks. Also close enough to neighbouring towns like Dorset for fall road trips. Will definitely stay here again!",5,positive,4 weeks ago,2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/739350287.html,Spring Lake Resort Motel and Restaurant,"""Our group booked at the same time and they cancelled our booking without our permission, she said we should book minimum for 2 nyts and she forgot to update it online,  I told her it was not our fault, its their fault and customer shouldn't be penalized for their error,  our booking was allowed on their  system on that day so they should honor our booking, I even called and confirmed before I booked online, we have our  email reservation confirmation.,I was speaking  with IRENE- who was very rude, not listening and don't care at all with their customers, she hung up with me as she don't want to hear me anymore .., I called her back and told her she can't do that to their customers ,she was yelling and says she don't care about my business,she'll cancel it, the she HU again, NEVER EVER book into this resort!!  , the owner itself was so insensitive will not listen to your stand point, so rude,she didn't even apologize to us!..first time I experience in a hotel.. 0 recommendation! Worst business ethic!",1,negative,"January 15, 2020",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/612053922.html,Spring Lake Resort Motel and Restaurant,"""No, this isn\u2019t the Ritz.  The rooms and furnishings are a wee bit worn, but then if you wanted to go to the Ritz, you\u2019d be in New York, not Dwight Ontario, now wouldn\u2019t you!  I\u2019ve travelled to fancy places, but this is our go-to getaway.\n\nSit on the lawn or the Muskoka chairs down by the lake or take a canoe out for a paddle.  Play in the sand or swim.  Enjoy the wee restaurant on site, or just \u201Cveg-out\u201D.  It\u2019s quiet, it\u2019s quaint, it\u2019s utterly relaxing.\n\nClose enough to shopping, hiking, adventure or nature.  Far enough away that you\u2019re not tempted to overdo it.\n\nRooms for couples, or suites for up to seven (okay, that\u2019s crowding it, but it could be done if you\u2019re friendly.)\n\nVery economical.  Make reservations for sure!",5,positive,"August 29, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/622478754.html,Spring Lake Resort Motel and Restaurant,"""We spent a night here in September on our way back from a visit to Algonquin Park.\nThe room was very comfortable and clean and we were relieved to find it had a very good restaurant attached.\nThe rooms all look over the lake and it's very peaceful and quiet.\nVery good value for money.",4,positive,"October 5, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/589351317.html,Spring Lake Resort Motel and Restaurant,"""The location of this hotel is very nice with a great view on the lake. The receptionist was really friendly. However, when we arrived in our room we had to kill over 30 mosquitos (no exaggeration). In addition, there were hairs in our bed. ",3,negative,"June 20, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/397695455.html,Spring Lake Resort Motel and Restaurant,"""This was my second visit to this motel and the location can't be beat! About 20 minutes' drive from Huntsville for amenities, restaurants, Kawartha Dairy ice cream (!) etc. and a short drive into Algonquin Park. Also, only a few minutes from Henrietta's Pine Bakery for AMAZING cinnamon buns in the morning. Motel is right on the highway, but rooms face a small lake in the back. Ask for one on the top floor, far from the highway. Lovely flowers and landscaping outside. Muskoka chairs set up to overlook the beach and lake. Canoes, kayaks, lifejackets, even a paddle board for complementary guest use. BBQs and picnic tables set up for guests to use. Rooms are simple: small fridge, microwave, small coffee maker, TV, some basic toiletries, A\u002FC. Free WiFi, but reception was a bit spotty. No telephone in room. Restaurant is average. Go elsewhere to eat and\u002For bring your own food and eat outside.",3,negative,"July 26, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/412059264.html,Spring Lake Resort Motel and Restaurant,"""How lucky we feel to have happened across such a beautiful place! This establishment is situated 15mins from the West gate to Algonquin Park - which was ideal for us as we were planning a short visit inbetween our 2 night stay.\n\nOn arrival we were greeted by a polite young woman who gave us details on our stay, the restaurant and Algonquin Park. The hotel offers discounted day passes at $10 - great surprise! \n\nOur room was simple, but so loved with lots of great little homely touches. It was positioned on the upper level, which had an amazing view of the lake to the back of the hotel which you could polish up your water sport skills with canoes, paddle boards and kayaks - all free for use. On the outside of our room there was a long open walkway where you could sit and chill, something that just made the visit perfect.\n\nWe dined at the hotel that night with a burger and quesadillas, which are both tasty. The hotel also had a unique twist with traditional polish dishes due to the owners roots.\n\nBreakfast was equally awesome. My partner had a huge dish called 'Hungry Man\u002FWoman' with potatoes, toast, pancakes, eggs, French toast and sausages perfect to fill you before a day exploring Algonquin.\n\nAll in all, this resort was amazing, I hope to be back. The owners and workers should be so proud of the beautiful place and atmosphere they have created. Thank you for such a relaxing and beautiful stay.",5,positive,"August 28, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/784299461.html,Spring Lake Resort Motel and Restaurant,"""Found this gem of a property and so glad we did.  Owners are so friendly and helpful. Accommodations were spotless and comfortable.  Lots of sled and trailer parking. Looking forward to returning next year.",5,positive,"March 10, 2021",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/513678592.html,Spring Lake Resort Motel and Restaurant,"""What a nice motel at a great location. The owner welcomed us with a smile and let us fill in all the necessary papers. Our room was clean and had all we needed. I was surprised on the cleanness of the room. We stayed at hotels, that weren't this clean. Staying at this place gives you the opportunity to use the free canoes or go swimming in het lake.\nTe view on the lake? Priceless. The location? Priceless. For me, this place is just perfect.",4,positive,"August 16, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/581853812.html,Spring Lake Resort Motel and Restaurant,"""We stayed in this motel for 3 nights during which we explored the beautiful Algonquin Park. We absolutely loved our stay here. It was near perfect. Don't get me wrong, the motel is pretty basic, however it felt like a home away from home after a day full of exhausting hikes. Rooms are basic, but roomy and clean. Restaurant serves some great comfort food and the staff is absolutely delightful. In addition, location wise this place is fantastic for exploring the park, as it is only 15 minutes from the west gate. All in all we totally loved this charming motel. Highly recommended!\u00A0",5,positive,"May 22, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/513341150.html,Spring Lake Resort Motel and Restaurant,"""The resort is clean and the staff are very nice. Went for dinner in the restaurant and found the prices very reasonable but the schnitzel tough. Breakfast was quite reasonable in all areas. Standard fare, bacon, eggs, ham, hash browns. \nThe one spot I think they need to work on is the staff area outside the side kitchen door. It is not the neatest area and is not very appealing to the eye. Also if staff needs a break or a cigarette I suggest the area is relocated. To have it located right at the main room entrance is not too private or comfortable for the guest. Just my opinion! Would I stay here again? Pretty sure I would.",4,positive,"August 15, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/311853517.html,Spring Lake Resort Motel and Restaurant,"""We stayed here prior to an interior canoe trip in Algonquin Park and found the room comfortable, the lake great for swimming, the restaurant had excellent food and the staff and owners were extremely friendly. The motel and restaurant rates were good value.",4,positive,"September 19, 2015",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/527858216.html,Spring Lake Resort Motel and Restaurant,"""While on our way to Ottawa we decided to stay at the Spring Lake Resort & travel through Algonquin Park. We had stayed at this motel a number of years before so we had an idea of what it was like. It is clean but I'm afraid my definition of a Resort & theirs is quite different. It could use some TLC. I understand that being close to the park had its advantages, but the price doesn't match the motel. Also, the restaurant is ok but again the prices don't really reflect the level of the meals.",3,negative,"September 27, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/384273559.html,Spring Lake Resort Motel and Restaurant,"""The resort was easy to find and looked just as pictured. We needed a late check-in and they had no problem with that. The room was actually less than expected once we got there - so that was a pleasant surprise! \nThe staff were all very friendly and helpful. The fridge in our room didn't work so they switched it out right away, unfortunately the new one, while it worked, didn't cool down quickly enough for us since our food was in a quickly thawing cooler. Again the staff came to our rescue and provided us with buckets of ice for our cooler so the food didn't spoil. \nWe were able to get to the park easily with a pass you could purchase from the resort. \n\nThe only problem we'd had was the lounge chairs out front were occupied completely by smokers so we couldn't enjoy the view in the evening. Since they had two areas for chairs maybe one could be designated for smokers and the other for non smokers to avoid this problem (as long as the wind behaves). That really put a damper on an otherwise lovely experience.",4,positive,"June 20, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/563144230.html,Spring Lake Resort Motel and Restaurant,"""Nice place with a good restaurant with great food. It's on a small lake that isn't much to swim in, but great for canoe or kayaking. Rooms are clean and modern. There's wi-fi for those rainy days.\nThere's alot of stuff to entertain yourself in the area too!",5,positive,"February 27, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/863877944.html,Spring Lake Resort Motel and Restaurant,"""Family run with the personal touch and interest in guests that comes with that. We had a room that had a view over the lake (we recommend this if possible). Comfortable room with everything we needed. The grounds are perfectly kept with many areas to just enjoy the view and relax. A short drive to Algonquin Provincial Park for trips there. Very close to Oxtongue Rapids and Ragged Falls (two photo-ops) and Dwight with its stores and bakeries. ",5,positive,"October 9, 2022",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/897958218.html,Spring Lake Resort Motel and Restaurant,"""The room was immaculate and the view was beautiful. We took the canoe out one evening we were alone and the water was completely still. There are a lot of mosquitoes in June but we made the most of it. The breakfast was reasonably priced and the portions were decent and delicious. We will be back!",5,positive,"June 25, 2023",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/770220878.html,Spring Lake Resort Motel and Restaurant,"""Given the limitations that Covid-19 has put on businesses such as this resort (such as being unable to open their restaurant this season), I just have to say that my friend and I stayed here and received the most excellent service!!! The staff were polite and friendly and very helpful. The accommodations were clean and quiet and had everything we needed for a nice getaway from the city. The lake had been dredged around the shore so there was no yucky weeds where we were swimming and there were kayaks, paddleboards, and life jackets for our use. Lovely place 10\u002F10 would go back!!",5,positive,"September 13, 2020",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/353886674.html,Spring Lake Resort Motel and Restaurant,"""The rooms have a lovely view of the lake, lots of parking for trailers and the snowmobile trail is directly across the road from it.  We had dinner in the restaurant and the food and service were excellent.  Overall a well run family owned spot with great service.",4,positive,"March 8, 2016",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/526419427.html,Spring Lake Resort Motel and Restaurant,"""Stayed at Spring Lake for three nights.. what a lovely little hotel! The room and bathroom were extremely clean, and while not fancy, very functional. A good amount of space as well. \nThe hotel is on a beautiful small lake with free access to kayaks, canoes, a paddle board, and a small beach with chairs and loungers. There is also a swim up dock. \n\nThe restaurant is cozy, serving up good wholesome food. The perogies were to die for, and we also enjoyed the bacon & eggs.  \n\nit took us about 15 mins to get to Algonquin from this hotel, a beautiful drive.  ",5,positive,"September 21, 2017",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/652662373.html,Spring Lake Resort Motel and Restaurant,"""Terrible customer relations.. satyed Sunday night.. was advised not to come b4  3pm .. we didn't ... Advised all 3 beds in suit were queen \""beds\"" I asked no futon? ... No all beds ... Not the case one futon .. already pulled out but no sheets for it just pillow and comforter draped across the dinning table.. restaraunt not open ... Big dog \uD83D\uDCA9 all over the premmises including on the side walk 6 feet from out door ... When booking was advised if something happens along the way ( rap tour 4days or so) just call if you need to cancel and she would accommodate us the best she could ... After in a crash and hospital for an entire day .. unable to finish tour ...called to advise sorry I would have to cancel as she said we could do ... The answer I got was .. no can't cancel unless you give 4 days notice ????? 4 days really ..like anyone can predict what will happen 4 days prior?? As soon as she hung up the phone my credit card was charged in full for the suit we couldn't get back to use ... On Valentine's Day night ... So we gave the key to a friend and told them room was on us ..not letting her double book at least ",1,negative,"February 15, 2019",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
data/ca/1370216/2281359/600300398.html,Spring Lake Resort Motel and Restaurant,"""We absolutely love coming here for Schnitzel and Cabbage rolls.\nAnd of course the lovely Caesar Salad.\nNancy the Server is an absolute Gem. Always friendly and cheerful.\nIt can get so incredible busy in there but she gets it done time and time again.\nBe aware, the Schnitzel is so big is covers the whole plate and then some.\nYummy!\nIt is definitely worth the extra drive. \n",5,positive,"July 27, 2018",2893 Hwy 60 Rr # 1,"('',)",Ontario,P0A 1H0
